# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Aug  4 23:51:38 CEST 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00100	Y = 0.25000	[M/H] = -1.190	eta_R = 0.200	Age = 	1.0500e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.001000	10.0212	0.81247526	0.8116	0.3273	3.8063	4.1912	3.952	4.260	4.454	4.048	3.762	3.485	3.155	2.883	2.863	3.07718897	1
	0.001000	10.0212	0.81446141	0.8135	0.3427	3.8065	4.1776	3.913	4.221	4.414	4.009	3.724	3.446	3.117	2.846	2.826	3.07802033	1
	0.001000	10.0212	0.82001328	0.8190	0.3888	3.8062	4.1335	3.798	4.109	4.297	3.893	3.608	3.331	3.000	2.729	2.709	3.08032227	1
	0.001000	10.0212	0.82622904	0.8251	0.4466	3.8039	4.0697	3.653	3.974	4.157	3.749	3.460	3.180	2.844	2.569	2.548	3.08286166	1
	0.001000	10.0212	0.82944036	0.8283	0.4803	3.8016	4.0282	3.569	3.898	4.080	3.666	3.373	3.089	2.748	2.468	2.446	3.08415842	2
	0.001000	10.0212	0.83115977	0.8300	0.5000	3.7996	4.0016	3.520	3.856	4.036	3.618	3.322	3.035	2.689	2.405	2.383	3.08484864	2
	0.001000	10.0212	0.83452737	0.8332	0.5431	3.7935	3.9356	3.412	3.781	3.951	3.514	3.208	2.912	2.551	2.255	2.230	3.08619189	2
	0.001000	10.0212	0.83694965	0.8356	0.5782	3.7857	3.8705	3.324	3.732	3.893	3.432	3.113	2.805	2.425	2.114	2.086	3.08715105	2
	0.001000	10.0212	0.83907831	0.8377	0.6103	3.7751	3.7970	3.244	3.704	3.855	3.362	3.023	2.699	2.293	1.960	1.929	3.08798933	2
	0.001000	10.0212	0.84046584	0.8390	0.6311	3.7660	3.7405	3.192	3.722	3.848	3.320	2.966	2.627	2.199	1.847	1.811	3.08853340	2
	0.001000	10.0212	0.84167951	0.8402	0.6537	3.7562	3.6793	3.136	3.740	3.841	3.276	2.904	2.549	2.096	1.724	1.684	3.08900785	2
	0.001000	10.0212	0.84272832	0.8412	0.6859	3.7478	3.6144	3.055	3.729	3.804	3.207	2.820	2.452	1.978	1.587	1.543	3.08941674	2
	0.001000	10.0212	0.84353256	0.8419	0.7236	3.7425	3.5558	2.961	3.692	3.742	3.122	2.726	2.349	1.860	1.457	1.411	3.08972955	2
	0.001000	10.0212	0.84407359	0.8425	0.7543	3.7395	3.5131	2.884	3.647	3.684	3.051	2.649	2.267	1.770	1.360	1.312	3.08993959	3
	0.001000	10.0212	0.84419578	0.8426	0.7625	3.7389	3.5027	2.864	3.632	3.667	3.031	2.628	2.246	1.747	1.336	1.288	3.08998704	3
	0.001000	10.0212	0.84483892	0.8432	0.8069	3.7361	3.4475	2.753	3.552	3.572	2.925	2.517	2.130	1.623	1.206	1.157	3.09023619	3
	0.001000	10.0212	0.84538066	0.8437	0.8480	3.7340	3.3982	2.650	3.472	3.482	2.826	2.414	2.023	1.511	1.089	1.039	3.09044600	3
	0.001000	10.0212	0.84598184	0.8442	0.8979	3.7320	3.3405	2.525	3.370	3.369	2.705	2.289	1.895	1.377	0.950	0.900	3.09067845	3
	0.001000	10.0212	0.84653741	0.8447	0.9478	3.7301	3.2833	2.400	3.265	3.254	2.583	2.164	1.767	1.244	0.813	0.761	3.09089279	3
	0.001000	10.0212	0.84709477	0.8452	1.0024	3.7283	3.2218	2.264	3.148	3.128	2.450	2.027	1.628	1.099	0.664	0.612	3.09110761	3
	0.001000	10.0212	0.84758836	0.8456	1.0551	3.7266	3.1626	2.132	3.034	3.006	2.321	1.896	1.493	0.960	0.521	0.468	3.09129763	3
	0.001000	10.0212	0.84800708	0.8459	1.1036	3.7251	3.1080	2.011	2.930	2.894	2.203	1.774	1.369	0.832	0.389	0.336	3.09145880	3
	0.001000	10.0212	0.84833479	0.8462	1.1445	3.7238	3.0620	1.909	2.845	2.801	2.104	1.673	1.266	0.724	0.278	0.224	3.09158468	3
